t,X,Y,Z
11.799999999999974,0.19997966886237228,-0.20311673289397822,0.14310574305848098
11.899999999999974,0.22070058461789377,-0.18133447534788788,0.10284563428861934
11.999999999999973,0.23816570044684843,-0.16228067932547047,0.06271631089701038
12.099999999999973,0.2522585198650297,-0.14585115748226044,0.022781298373038113
12.199999999999973,0.262865439468481,-0.13191120510715748,-0.01687240290283111
12.299999999999972,0.2698783967822217,-0.12029620422873456,-0.05613171391153947
12.399999999999972,0.27319787448264815,-0.11081242577462906,-0.09485522473144997
12.499999999999972,0.2727362365723114,-0.10323823126206313,-0.13287135798620547
12.599999999999971,0.26842136362933205,-0.09732588694041967,-0.1699770301766304
12.69999999999997,0.2602005436252173,-0.09280420502724304,-0.20593691073783274
12.79999999999997,0.2480445620083629,-0.0893822160114092,-0.2404833947358379
12.89999999999997,0.23195191993880526,-0.08675405005078778,-0.2733174180023875
12.99999999999997,0.2119530930679615,-0.08460516143876529,-0.30411025134419845
13.09999999999997,0.18811472563521603,-0.08261996559210878,-0.3325064111768956
13.199999999999969,0.16054363669307148,-0.08049087163881226,-0.3581278153218424
13.299999999999969,0.1293904980231421,-0.07792858565880008,-0.38057929259157997
13.399999999999968,0.09485302806992255,-0.07467343238022647,-0.3994555212457312
13.499999999999968,0.057178534527751367,-0.07050730191977982,-0.4143494230150619
13.599999999999968,0.016665631764506576,-0.06526568152241301,-0.42486197560744476
13.699999999999967,-0.026335040182475684,-0.05884909219615478,-0.4306133280674554
13.799999999999967,-0.07142125905148614,-0.0512331318077366,-0.4312550122393076
13.899999999999967,-0.1181409708521407,-0.04247624706579214,-0.4264829438586606
13.999999999999966,-0.1659954614561978,-0.032724335111307255,-0.41605080437585534
14.099999999999966,-0.21444402124860365,-0.022211327997956706,-0.39978329723913925
14.199999999999966,-0.26291012171352257,-0.011255052909531922,-0.3775886892855972
14.299999999999965,-0.31078906024551956,-0.0002478932203373897,-0.34946998918936634
14.399999999999965,-0.3574569600091725,0.010357903606175127,-0.3155340905861874
14.499999999999964,-0.40228093900363554,0.020070031531055167,-0.2759982262196489
14.599999999999964,-0.4446301912202592,0.02838036656379858,-0.23119314731705495
14.699999999999964,-0.4838876581310465,0.034792519981554845,-0.18156256160818196
14.799999999999963,-0.5194619161311128,0.03885117866742997,-0.127658531280401
14.899999999999963,-0.5507988700741969,0.04017139482856605,-0.07013274065231015
14.999999999999963,-0.5773928288951496,0.038465811134551636,-0.009723779110939267
15.099999999999962,-0.5987965492940034,0.03356780130935938,0.052759169826200394
15.199999999999962,-0.6146298684980702,0.02544868711870677,0.1164556080922668
15.299999999999962,-0.6245866060531642,0.01422755551005092,0.18047514373482804
15.399999999999961,-0.6284394941278754,0.00017271648018282564,0.2439200740368219
15.499999999999961,-0.626042990753419,-0.016305535337455754,0.3059080676128544
15.59999999999996,-0.6173339341390408,-0.03467052744777027,0.36559387206424776
15.69999999999996,-0.6023301012823845,-0.05428221868899613,0.4221890400674181
15.79999999999996,-0.5811268330713317,-0.07442609999044607,0.47497880298094686
15.89999999999996,-0.5538919741784226,-0.0943460780204332,0.5233354140853288
15.99999999999996,-0.5208594438471137,-0.11327921715454259,0.5667275152132357
16.09999999999996,-0.4823217995254942,-0.13049019309314439,0.6047253297772055
16.19999999999996,-0.43862217761312927,-0.14530347196966245,0.6370017307621405
16.29999999999996,-0.39014599476559125,-0.15713154095949564,0.6633294549159043
16.399999999999963,-0.3373127714521225,-0.16549793532449902,0.6835749189188004
16.499999999999964,-0.28056840037528813,-0.17005428083384846,0.6976892297013602
16.599999999999966,-0.22037813041497636,-0.1705910483261075,0.7056970648803059
16.699999999999967,-0.15722047679040216,-0.1670421540633521,0.707684131380003
16.79999999999997,-0.09158220485322617,-0.15948390147325164,0.7037838960319657
16.89999999999997,-0.023954472517072334,-0.14812902571971934,0.694164229843042
16.99999999999997,0.045169841827938095,-0.13331676401363332,0.6790145280833485
17.099999999999973,0.1152976505536728,-0.11549993469392969,0.6585337722923337
17.199999999999974,0.18593607521663258,-0.0952299785525664,0.6329198980926128
17.299999999999976,0.2565918750062273,-0.07314081389586406,0.6023607333161615
17.399999999999977,0.32677001460284666,-0.049932202266571066,0.5670266814955783
17.49999999999998,0.3959715200539777,-0.026353134504313105,0.5270652512937343
17.59999999999998,0.46369078457987667,-0.0031855450579888235,0.4825974759431839
17.69999999999998,0.5294124952689274,0.01877153845969201,0.4337162294109077
17.799999999999983,0.5926083581890582,0.038717491351221996,0.38048642741084837
17.899999999999984,0.652733805265087,0.05586547989647074,0.3229470999228617
17.999999999999986,0.7092248729447312,0.06945812367378568,0.26111533492391936
18.099999999999987,0.7614954515467453,0.0787839148273989,0.19499211718255222
18.19999999999999,0.8089351162725322,0.08319493595949908,0.12457011709430953
18.29999999999999,0.8509077667728042,0.08212642891800691,0.0498435178110406
18.39999999999999,0.8867513219894013,0.07511871989096564,-0.029180001323416777
18.499999999999993,0.9157787402114388,0.06184189004088346,-0.11246498745849857
18.599999999999994,0.9372806596017265,0.042123380463274705,-0.1999315040460744
18.699999999999996,0.9505299796360551,0.015978417906722876,-0.2914358748854378
18.799999999999997,0.9547887255976788,-0.01635727541777102,-0.3867488341205622
18.9,0.9493175517946093,-0.05439358573678081,-0.4855311494045853
19.0,0.933388238321311,-0.09735273319760263,-0.5873069651522896
19.1,0.9062995131585448,-0.14413928345397042,-0.6914353698240201
19.200000000000003,0.8673964768168262,-0.1933170879129417,-0.7970810364844011
19.300000000000004,0.8160938099308289,-0.2430978348943176,-0.9031852252707998
19.400000000000006,0.7519027939595361,-0.2913468879891076,-1.0084389663569189
19.500000000000007,0.6744619607933456,-0.3356128694358646,-1.1112608442429883
19.60000000000001,0.5835709004041211,-0.3731877820421175,-1.2097824395331713
19.70000000000001,0.47922639347977564,-0.4012040572348513,-1.3018450864063331
19.80000000000001,0.36165960326932506,-0.4167734332817748,-1.3850120745646892
19.900000000000013,0.2313725745290554,-0.41716967920444425,-1.4566006327344034
20.000000000000014,0.08917177988455102,-0.4000526482380852,-1.513737819320696
20.100000000000016,-0.06380402439855376,-0.36372493283770035,-1.553443646447662
20.200000000000017,-0.2260647512028767,-0.30740479622254163,-1.5727432259927
20.30000000000002,-0.39576205880171533,-0.23149082194211285,-1.568807359085319
20.40000000000002,-0.5706977870139495,-0.13778612116279976,-1.5391178122499651
20.50000000000002,-0.748350549446698,-0.029644707246916882,-1.4816497128417423
20.600000000000023,-0.9259224139033225,0.08799821590102079,-1.3950594295373706
20.700000000000024,-1.100406299289371,0.2087449598276639,-1.2788625563610108
20.800000000000026,-1.2686730245974818,0.325023284861709,-1.1335839186155354
20.900000000000027,-1.4275749940321605,0.4285439929785113,-0.9608606352335198
21.00000000000003,-1.5740615013668782,0.5109036618956015,-0.763480849830962
21.10000000000003,-1.7052988555454083,0.5642817107691965,-0.5453451123745587
21.20000000000003,-1.818787259042396,0.5821585001040522,-0.31134440236804417
21.300000000000033,-1.912465869061656,0.5599678936219348,-0.0671577138796269
21.400000000000034,-1.9847979076912254,0.49559788779706965,0.1810182629252923
21.500000000000036,-2.0348290915695095,0.38966823402559714,0.42678608174197624
21.600000000000037,-2.0622148953909067,0.2455427430176713,0.6638834892370636
21.70000000000004,-2.0672149695655304,0.069071186557772,0.8865080479019897
21.80000000000004,-2.0506560218869367,-0.13190577238887782,1.0896015179273624
21.90000000000004,-2.013867237124612,-0.3482229293829918,1.2690703921261897
22.000000000000043,-1.9585944857752624,-0.5701424475199303,1.4219271890873135
22.100000000000044,-1.8869009156201482,-0.788100777770856,1.5463467510759392
22.200000000000045,-1.8010619292689765,-0.9933698740358363,1.641641253905035
22.300000000000047,-1.7034620819004451,-1.1785729329053167,1.708165515320738
22.40000000000005,-1.5965002634045231,-1.3380216520956973,1.7471695516506012
22.50000000000005,-1.4825079092388933,-1.4678690325643484,1.7606178211438113
22.60000000000005,-1.3636831843456545,-1.5660945242506061,1.750994386963366
22.700000000000053,-1.2420423454237595,-1.6323540870308177,1.7211109065902095
22.800000000000054,-1.1193879892928245,-1.6677356801058603,1.673930679817067
22.900000000000055,-0.9972927460676116,-1.6744615619194418,1.6124177506438562
23.000000000000057,-0.8770962119680116,-1.6555743266564016,1.539415921895359
23.10000000000006,-0.7599125179101458,-1.6146359350324349,1.4575589707875491
23.20000000000006,-0.6466458391617774,-1.555460094106544,1.3692106025840758
23.30000000000006,-0.5380112923748342,-1.481889742270363,1.2764308171867362
23.400000000000063,-0.4345589604132433,-1.3976240902753052,1.1809643247647577
23.500000000000064,-0.3366991616877163,-1.306094127967957,1.084246286252985
23.600000000000065,-0.24472748219734447,-1.2103817956286187,0.9874207954686668
23.700000000000067,-0.1588484740223849,-1.113175940438575,0.8913679872663198
23.800000000000068,-0.0791972674975335,-1.0167573996136616,0.796736300292071
23.90000000000007,-0.005858632199702923,-0.9230057033404855,0.7039771270473066
24.00000000000007,0.06111674976959662,-0.8334206326348008,0.6133797666610523
24.100000000000072,0.12169886338820701,-0.7491529214730381,0.5251052065785904
24.200000000000074,0.17586773756060411,-0.6710395534473149,0.43921777255295846
24.300000000000075,0.22360548483195763,-0.5996402336381889,0.35571409395195813
24.400000000000077,0.2648908240096582,-0.5352726360810277,0.27454913717958673
24.500000000000078,0.29969588474952813,-0.4780448984772653,0.19565927433088687
24.60000000000008,0.3279850891160757,-0.4278845501101362,0.1189824904452232
24.70000000000008,0.34971591145036224,-0.38456362533006067,0.04447590488961067
24.800000000000082,0.36484132913925343,-0.3477201513349393,-0.027869196323512993
24.900000000000084,0.37331378869233706,-0.31687652562134416,-0.09801463837794674
25.000000000000085,0.3750905204501416,-0.29145553405091285,-0.16586481368026962
25.100000000000087,0.3701400386437014,-0.2707949193562061,-0.23125825128751648
25.200000000000088,0.35844965951130253,-0.25416150099561563,-0.2939613145736433
25.30000000000009,0.34003385755851695,-0.24076587364359842,-0.3536641266399171
25.40000000000009,0.3149432583307557,-0.22977867102906047,-0.4099789052539651
25.500000000000092,0.2832740355205272,-0.22034926794525284,-0.4624409611047216
25.600000000000094,0.24517744197137242,-0.21162759748980117,-0.5105126662995919
25.700000000000095,0.2008691602423179,-0.2027894748796605,-0.5535907250211046
25.800000000000097,0.1506381119915776,-0.19306543932870715,-0.5910170654338132
25.900000000000098,0.09485432076349173,-0.18177265510850793,-0.6220936119248739
26.0000000000001,0.033975385123747336,-0.16834886763190404,-0.6461010816161377
26.1000000000001,-0.03144890531397936,-0.15238682146571922,-0.6623217737381487
26.200000000000102,-0.10077428284154274,-0.13366696390075067,-0.6700660845121984
26.300000000000104,-0.17326249313867553,-0.1121857474195988,-0.6687021897768319
26.400000000000105,-0.24808495977327544,-0.08817648895190701,-0.6576880070016535
26.500000000000107,-0.32432992408421923,-0.06211963170056069,-0.636604200962545
26.600000000000108,-0.4010132319680901,-0.034739469354370486,-0.6051866656100637
26.70000000000011,-0.47709277150681056,-0.006984993658595531,-0.5633566382725124
26.80000000000011,-0.5514863673916062,0.020006463942654387,-0.5112464248785048
26.900000000000112,-0.6230927207503626,0.044962741586446225,-0.4492186785584334
27.000000000000114,-0.6908147617118575,0.06654579289955026,-0.3778773130244441
27.100000000000115,-0.7535845757040087,0.0834325858370621,-0.29806846576568113
27.200000000000117,-0.8103888936472979,0.0944028080153908,-0.21087045231839768
27.300000000000118,-0.8602940208072385,0.09842691749191645,-0.11757234443114145
27.40000000000012,-0.9024690357678737,0.0947473393897112,-0.019641608927303655
27.50000000000012,-0.9362061305659252,0.08294561785593785,0.08131791416308108
27.600000000000122,-0.9609370883264896,0.06298916628527436,0.18361562409041743
27.700000000000124,-0.97624509955375,0.03525287359361734,0.2855286407343423
27.800000000000125,-0.9818713874160527,0.0005130544276952739,0.38535799937026355
27.900000000000126,-0.977716423322791,-0.04008619220584837,0.48148324182670166
28.000000000000128,-0.9638358393824955,-0.08509155755635575,0.572412218827531
28.10000000000013,-0.9404314550709194,-0.13281909600355396,0.6568233283269234
28.20000000000013,-0.9078381048859687,-0.1814461847276344,0.7335980535185624
28.300000000000132,-0.8665071605390615,-0.22910936800722226,0.8018424564383286
28.400000000000134,-0.8169877716103291,-0.2740005415508097,0.8608971388970734
28.500000000000135,-0.7599068976158853,-0.3144546762130411,0.9103360112145722
28.600000000000136,-0.6959491756941872,-0.34902364579354145,0.9499549317511026
28.700000000000138,-0.6258375724341112,-0.37653247966481496,0.9797518382917921
28.80000000000014,-0.5503156216552424,-0.3961162552318668,0.9999003535528614
28.90000000000014,-0.4701318707309898,-0.4072376444451793,1.0107190054053006
29.000000000000142,-0.38602696500735906,-0.4096866496677528,1.0126381747051574
29.100000000000144,-0.29872360983671187,-0.4035651911057145,1.0061667035622985
29.200000000000145,-0.20891947624025625,-0.38925989457822613,0.9918598077606302
29.300000000000146,-0.11728296870713041,-0.36740668961034234,0.9702895847566265
29.400000000000148,-0.02445165742652511,-0.33885072386693044,0.9420190359535728
29.50000000000015,0.06896690617850228,-0.3046047174895578,0.9075801643364185
29.60000000000015,0.1623923240103185,-0.265808315466836,0.8674563923595725
29.700000000000152,0.2552667943196385,-0.22369033800122035,0.8220692868422284
29.800000000000153,0.3470492245249686,-0.17953515349570337,0.7717693853651217
29.900000000000155,0.4372083620187746,-0.1346537624811422,0.7168307929263906
30.000000000000156,0.525215267837618,-0.09035961967563719,0.6574491538432223
30.100000000000158,0.61053543012102,-0.04794875360003071,0.5937425942545227
30.20000000000016,0.6926207865563446,-0.008683372818234433,0.5257552656645379
30.30000000000016,0.7709019015804496,0.02622213064569772,0.45346319001160107
30.400000000000162,0.8447805282494282,0.05561406751532282,0.3767822024750834
30.500000000000163,0.9136227788907817,0.07841264174426188,0.2955779012333616
30.600000000000165,0.9767531347012233,0.09362692735665423,0.20967763609343681
30.700000000000166,1.0334495434625548,0.10037312428834234,0.11888469327557881
30.800000000000168,1.0829398869589035,0.0978975350599542,0.02299495449385658
30.90000000000017,1.1244001451797074,0.08560557733798446,-0.0781835832811461
31.00000000000017,1.1569546417430099,0.0630979184255511,-0.18480795542155173
31.100000000000172,1.179678821708249,0.030214447622794148,-0.2969735228882241
31.200000000000173,1.1916050849585937,-0.012913759893020085,-0.41468289277699005
31.300000000000175,1.1917322693242867,-0.06580514945040436,-0.5378100267519743
31.400000000000176,1.1790394384657326,-0.12756285892390032,-0.6660592804901868
31.500000000000178,1.152504667608091,-0.196807661887817,-0.7989194366416204
31.60000000000018,1.1111295187884247,-0.2716139074946807,-0.9356132865872582
31.70000000000018,1.0539698351947184,-0.3494559953081438,-1.0750440181785579
31.800000000000182,0.9801733361216948,-0.42717552331968767,-1.2157406052655098
31.900000000000183,0.8890242317386976,-0.5009818981219376,-1.3558055783697402
32.000000000000185,0.779994671590777,-0.5665014833698322,-1.4928699574721906
32.100000000000186,0.6528022680267229,-0.618891658425246,-1.6240616660843434
32.20000000000019,0.5074721820383925,-0.653035617414799,-1.7459952632449987
32.30000000000019,0.34440133091668756,-0.6638303508562386,-1.8547920755223812
32.40000000000019,0.16442121234919402,-0.6465729942278544,-1.946140431977332
32.50000000000019,-0.0311452820814187,-0.5974388319010422,-2.0154052622489016
32.60000000000019,-0.24043873920885875,-0.5140275894488547,-2.0577943346384697
32.700000000000195,-0.4610362497510011,-0.3959342273986121,-2.0685844659108317
32.800000000000196,-0.6899493659029734,-0.24527880266582194,-2.0434049004325403
32.9000000000002,-0.923653361290846,-0.0671113564864263,-1.9785668700839802
33.0000000000002,-1.1581528242546046,0.13040208600343497,-1.8714187712068482
33.1000000000002,-1.3890862256564294,0.33610133158585603,-1.7206967134102995
33.2000000000002,-1.611868698261472,0.5363258885062422,-1.5268322599291066
33.3000000000002,-1.8218680919516959,0.7157993515456293,-1.2921751586040164
33.400000000000205,-2.014604901528873,0.8588599086114547,-1.0210907699806748
33.500000000000206,-2.1859625667611016,0.9509228398054625,-0.7199009790587116
33.60000000000021,-2.3323916721317355,0.9799994639486216,-0.3966535127312941
33.70000000000021,-2.4510904144698986,0.938060630282511,-0.06072595147479165
33.80000000000021,-2.5401448058501654,0.8220348006756169,0.27770610440447924
33.90000000000021,-2.5986154947980005,0.6342758055346123,0.6082866647849816
34.00000000000021,-2.626563428383174,0.382416966189192,0.9211190149243149
34.100000000000215,-2.625013049275922,0.07862943927004462,1.2073598534544696
34.200000000000216,-2.595858294873353,-0.2615995881525772,1.4597073427392044
34.30000000000022,-2.5417222997608597,-0.6209808817388971,1.672738795658259
34.40000000000022,-2.465785576783216,-0.9820090693074239,1.8430757961083764
34.50000000000022,-2.3715991270870704,-1.328411453112809,1.9693779355577294
34.60000000000022,-2.2628984051359406,-1.6462978603216643,2.0521867697177547
34.70000000000022,-2.143431722800099,-1.9249177298347875,2.0936559720861236
34.800000000000225,-2.016813144984035,-2.157002388581492,2.0972106069930145
34.900000000000226,-1.886405914095543,-2.3387313915688224,2.0671782747800345
35.00000000000023,-1.7552385770576486,-2.4694030470548967,2.0084291582999843
35.10000000000023,-1.6259527412773733,-2.550908335731851,1.926052904161075
35.20000000000023,-1.5007790110962542,-2.587107024893792,1.8250899972660586
35.30000000000023,-1.3815362150954815,-2.583190536435709,1.7103256068543453
35.40000000000023,-1.2696484409308948,-2.545094524338758,1.586145945420217
35.500000000000234,-1.1661744736519286,-2.4790008189834722,1.456451506786722
35.600000000000236,-1.0718447783070588,-2.3909474157693182,1.3246181470572371
35.70000000000024,-0.9871019793566453,-2.2865487234814275,1.1934955225147514
35.80000000000024,-0.9121417031450455,-2.170817013257755,1.065432423818448
35.90000000000024,-0.8469515447803243,-2.0480695412690535,0.942319543492282
36.00000000000024,-0.7913467204060133,-1.9219032118089185,0.8256417413031084
36.10000000000024,-0.7450016303006761,-1.7952187776357114,0.7165335876925267
36.200000000000244,-0.7074770755529239,-1.670278389027464,0.6158336348591784
36.300000000000246,-0.6782432476788889,-1.548782952186453,0.5241343498479868
36.40000000000025,-0.6566988633661924,-1.4319586324905542,0.4418258797718362
36.50000000000025,-0.6421869668973449,-1.320644554026182,0.369132793101493
36.60000000000025,-0.6340079925413462,-1.215376099894624,0.30614367104718576
36.70000000000025,-0.631430688248017,-1.1164601339441353,0.25283394324378217
36.80000000000025,-0.633701467327925,-1.0240399532486308,0.2090827107950821
36.900000000000254,-0.6400526902620476,-0.9381488972865082,0.1746845138137619
37.000000000000256,-0.6497102952581071,-0.8587523586639726,0.14935711105181218
37.10000000000026,-0.6619011021535781,-0.7857785363861787,0.13274637057320096
37.20000000000026,-0.6758600164288504,-0.7191387109766847,0.12442934089107877
37.30000000000026,-0.6908372637942385,-0.6587381504685521,0.12391649465306177
37.40000000000026,-0.7061056954874969,-0.6044790095680134,0.13065402130223552
37.50000000000026,-0.7209681238263973,-0.556256777216679,0.1440268986759562
37.600000000000264,-0.734764579893371,-0.5139519633665312,0.16336330315881262
37.700000000000266,-0.7468793330821012,-0.47741878810094307,0.1879407311829348
37.80000000000027,-0.7567474775045477,-0.44647263511572716,0.21699401004157892
37.90000000000027,-0.7638608739884807,-0.42087794733494244,0.24972518280254455
38.00000000000027,-0.7677732386489776,-0.40033807004788435,0.28531507105100545
38.10000000000027,-0.7681041887730766,-0.3844882891190226,0.32293616081972826
38.20000000000027,-0.7645420919122606,-0.37289298055395914,0.3617663310552125
38.300000000000274,-0.7568456115461147,-0.36504740418301823,0.4010028580689847
38.400000000000276,-0.7448438985972148,-0.36038426698075543,0.4398760885254153
